165,91,37,99
161,112,46,60
146,123,57,52
154,91,54,71
152,101,65,83
156,91,54,78
144,96,57,88
129,83,34,101
107,74,34,97
139,116,43,96
61,58,53,83
77,99,54,63
159,82,44,78
138,70,25,87
83,109,55,96
153,91,52,87
103,78,67,93
118,71,45,91
137,59,29,97
80,118,47,104
90,73,45,68
113,85,51,76
95,85,42,72
63,76,51,79
113,44,25,67
152,90,23,66
153,83,51,66
79,90,48,40
75,51,43,83
94,85,51,77
126,91,35,90
100,90,26,101
73,46,48,101
65,76,42,66
85,45,42,100
76,77,35,60
91,56,38,85
131,81,40,58
75,47,35,80
64,66,39,94
82,76,39,71
83,61,24,68
76,72,38,67
58,61,30,73
73,46,37,78
68,45,38,87
63,39,23,65
80,63,19,65
66,32,34,77
51,43,26,70
56,44,34,74
54,61,35,67
67,49,35,57
36,63,33,57
47,35,34,69
60,34,30,48
70,41,22,58
46,52,23,58
52,36,24,50
53,64,27,45
45,39,21,57
53,41,14,33
49,37,22,41
40,32,30,47
45,54,28,60
41,27,26,46
48,18,11,52
32,24,18,32
38,40,23,57
42,26,14,35
38,31,15,49
59,50,40,38
51,19,21,57
42,26,30,47
29,25,25,40
41,27,23,39
44,47,31,36
50,30,28,46
36,13,18,42
29,22,21,33
35,12,21,31
39,15,24,39
44,20,27,46
35,14,27,35
32,18,26,28
28,11,22,19
36,18,16,32
27,24,28,17
25,27,26,22
29,21,27,23
25,16,16,27
28,25,24,24
33,14,14,32
33,15,40,41
25,18,29,26
19,15,24,23
25,14,49,26
17,16,42,13
25,17,39,26
27,16,35,13
20,11,22,26
27,11,48,18
23,14,43,34
27,30,23,15
19,15,27,29
22,15,44,20
17,7,26,29
24,13,10,20
14,7,6,31
32,19,12,22
20,12,21,21
18,11,12,23
29,17,22,20
37,8,20,37
36,24,26,14
38,18,33,22
29,19,18,28
36,23,19,23
33,9,4,20
33,16,16,17
27,14,19,19
27,10,14,18
44,19,21,20
28,13,9,14
44,5,15,23
36,17,17,14
34,7,5,16
42,5,4,22
41,12,21,18
25,4,11,11
37,11,14,18
43,14,26,13
34,17,21,15
28,22,11,14
25,15,12,21
26,12,15,15
25,7,10,17
22,14,19,16
39,11,11,14
21,10,12,9
25,5,8,14
30,12,22,17
28,7,9,16
24,6,11,22
26,16,14,9
33,19,40,18
21,12,11,27
23,12,13,15
20,12,6,18
27,16,9,20
26,12,18,8
32,13,28,10
41,8,9,13
20,19,19,9
30,17,15,18
40,13,17,19
27,15,14,21
23,3,14,13
31,9,42,15
33,9,14,13
40,10,19,13
17,10,27,13
25,11,20,13
41,15,29,14
30,11,30,14
32,14,44,16
33,15,66,10
36,18,63,19
39,15,23,14
41,11,20,25
18,10,44,21
58,17,24,18
31,15,25,20
54,31,18,17
48,25,24,18
40,17,29,21
41,15,34,11
33,14,36,30
65,19,18,17
42,16,27,27
64,22,18,33
60,16,27,28
55,31,26,22
57,30,34,33
79,29,27,41
55,27,31,26
78,28,36,50
92,31,38,44
101,45,38,28
112,33,39,49
107,37,44,45
98,29,46,31
129,30,46,56
127,53,66,62
125,42,56,67
99,30,68,71
143,31,65,50
154,58,60,66
136,49,82,100
143,65,63,84
140,42,68,90
121,60,41,79
130,36,68,80
126,46,91,103
144,55,69,93
129,85,75,70
144,70,83,72
155,57,76,86
170,78,74,86
168,110,81,109
160,76,97,112
150,90,95,97
167,74,93,114
178,91,103,145
183,63,88,168
200,97,98,149
193,101,100,151
198,125,84,161
205,95,103,163
175,149,29,168
219,96,105,189
205,118,139,182
241,99,117,176
215,129,107,196
152,47,85,78
201,110,114,175
189,106,120,166
159,84,111,154
247,120,107,159
210,108,109,166
204,108,108,142
192,96,116,147
184,94,132,168
230,111,90,169
211,78,116,141
182,113,55,172
190,108,122,155
238,134,111,186
224,114,114,199
209,103,134,123
192,102,111,187
223,138,119,167
226,99,122,154
215,112,120,110
215,114,108,183
242,68,126,117
250,135,129,142
217,88,128,175
239,114,104,130
243,116,95,195
219,110,84,161
232,112,95,161
261,126,119,153
234,82,117,189
229,115,90,202
248,108,123,56
220,98,54,158
204,106,112,153
234,114,118,136
184,94,117,205
207,115,117,123
254,111,98,140
205,94,99,140
222,157,107,167
207,93,102,104
250,116,48,130
220,86,104,153
245,107,119,112
192,94,111,99
212,102,111,87
214,106,110,114
202,111,101,128
186,128,86,111
203,89,104,107
178,82,106,113
213,127,111,115
180,92,81,115
191,70,88,106
168,95,47,105
193,95,92,76
170,94,73,54
171,69,56,93
154,96,90,85
137,95,80,77
182,64,95,94
176,77,76,73
170,71,60,79
132,59,63,80
157,72,57,96
154,65,78,84
215,64,59,105
180,83,71,63
145,86,66,66
192,63,78,66
173,78,66,115
136,64,67,83
168,61,45,112
198,57,95,94
170,82,66,58
184,53,72,74
148,94,60,92
164,85,66,62
164,64,66,88
158,129,108,81
197,76,40,94
208,57,137,104
148,57,46,61
158,68,75,63
186,68,59,75
150,79,59,47
155,57,74,79
152,65,66,105
169,77,65,92
135,93,35,69
178,78,68,68
127,57,45,84
161,61,58,56
146,85,79,82
113,95,57,91
140,68,80,92
162,75,39,72
139,87,36,90
194,58,58,78
175,87,66,50
118,95,55,112
167,74,63,75
143,69,49,89
136,83,38,108
173,70,30,82
144,63,42,75
170,77,52,70
150,69,48,97
153,66,60,68
126,70,48,103
111,72,50,82
114,85,47,92
105,71,29,77
91,58,32,70
97,68,64,65
160,82,61,147
153,83,60,137
107,71,35,111
126,63,26,115
118,58,33,106
91,68,47,153
82,70,49,118
94,76,60,118
120,67,49,123
78,85,37,127
91,72,31,111
73,80,63,100
155,64,42,133
85,56,39,118
123,79,61,122
93,79,51,99
86,62,53,117
123,77,45,112
108,74,62,119
69,83,50,95
99,74,62,125
93,82,60,110
68,75,43,118
94,78,69,111
100,66,30,97
92,93,39,112
153,79,58,114
78,49,54,100
117,80,45,102
99,75,59,140
106,78,51,128
98,75,43,144
134,90,35,145
118,99,21,152
161,80,34,115
108,71,38,139
85,60,41,158
104,73,61,141
114,86,56,127
104,85,47,129
99,95,46,119
134,54,31,100
130,125,56,119
91,58,46,130
75,83,57,108
107,57,51,121
105,81,76,140
118,74,63,163
101,81,51,144
119,82,42,126
117,96,37,136
112,76,89,127
93,53,55,167
108,82,61,124
132,85,59,117
115,65,52,105
98,63,53,123
95,67,67,105
110,72,75,99
131,77,68,89
113,78,70,108
96,69,66,127
92,74,51,126
120,57,84,139
107,68,75,107
125,72,57,94
115,81,60,118
121,81,57,162
124,89,65,142
136,79,70,137
178,148,75,158
81,57,47,110
129,76,64,139
130,83,85,139
111,93,59,131
135,129,73,163
127,90,69,168
118,94,64,172
140,88,71,189
143,101,88,168
142,94,77,131
127,92,64,147
124,100,69,157
116,88,72,163
106,75,46,143
122,86,88,140
111,86,79,144
105,73,79,185
121,83,80,131
122,84,72,147
130,146,92,156
117,96,91,138
148,83,71,131
116,60,89,163
130,79,68,155
115,87,83,148
147,99,81,160
144,95,128,151
141,94,98,145
116,111,75,64
105,95,87,182
164,93,86,189
144,123,64,173
140,79,83,179
136,102,60,185
104,84,83,124
120,88,57,165
121,96,74,147
121,74,92,147
112,84,59,129
126,43,78,141
143,70,61,152
111,60,67,144
167,52,62,171
155,58,60,136
148,63,67,139
163,71,67,144
132,55,65,140
128,78,81,118
171,71,67,115
134,44,65,89
137,62,55,143
124,48,49,104
151,39,72,128
142,67,45,155
157,67,56,133
140,51,55,135
155,56,43,164
157,62,60,152
150,54,54,134
143,56,35,115
147,54,37,127
149,61,60,123
130,82,45,147
161,56,41,110
172,54,53,136
174,66,87,141
170,74,45,137
145,46,63,136
149,64,57,108
170,73,61,123
155,62,44,106
158,29,51,127
158,74,49,119
156,63,46,106
151,68,51,128
161,60,64,117
164,55,47,152
140,46,29,134
133,66,44,135
123,58,48,110
120,50,75,135
170,65,54,131
142,64,47,106
121,54,46,105
130,59,44,94
126,45,61,103
145,49,50,133
122,55,46,96
125,53,37,100
118,68,55,105
140,59,73,101
110,59,46,115
119,57,47,76
126,47,46,104
82,53,47,101
116,64,35,105
111,60,35,101
117,45,51,112
91,49,46,108
99,54,35,96
106,39,41,79
100,31,58,91
112,42,54,84
112,46,61,91
99,52,63,57
103,39,47,98
91,47,45,60
103,45,52,81
77,51,64,60
86,39,33,77
98,35,45,93
92,34,39,67
94,46,52,69
120,44,29,73
72,35,41,73
69,37,32,62
62,35,35,51
53,29,12,59
81,44,14,63
78,35,14,56
58,30,6,47
59,34,12,53
58,25,9,61
72,33,18,52
80,35,17,65
61,31,18,44
80,18,20,46
60,24,21,42
70,21,18,45
68,16,9,27
71,23,12,35
68,28,14,22
51,39,17,46
49,18,17,29
53,29,25,38
56,24,30,25
69,28,30,37
83,31,33,23
49,17,27,31
53,29,40,38
62,27,34,28
49,27,33,24
77,25,29,24
66,37,45,21
56,22,21,26
53,29,25,36
43,19,17,15
57,18,18,15
45,12,37,15
30,6,13,23
36,26,30,22
47,13,25,14
34,19,18,10
41,13,17,22
58,17,20,27
52,11,16,23
57,20,19,12
30,23,22,22
36,22,5,17
35,20,16,22
45,17,17,13
39,22,21,31
42,9,10,26
40,22,22,26
34,17,13,15
44,10,25,23
34,7,10,15
29,12,18,12
42,16,15,15
44,15,22,15
36,22,19,22
32,18,22,22
33,12,7,17
34,11,18,21
29,10,8,24
22,12,10,7
26,18,14,15
35,12,12,15
46,10,2,14
18,11,4,22
29,8,18,13
36,19,18,10
33,8,9,12
37,13,6,15
39,10,26,20
30,13,11,13
30,3,18,15
32,9,10,11
31,8,10,13
40,9,20,11
21,10,11,5
15,11,18,9
22,19,14,4
33,4,10,8
40,22,28,15
25,14,11,8
37,17,14,10
26,8,12,9
30,11,6,9
30,18,5,12
24,9,10,7
27,24,16,12
23,25,6,12
20,21,16,22
23,9,6,17
35,9,13,12
19,11,6,13
27,7,14,8
18,23,11,4
32,11,4,15
29,17,7,7
21,18,5,12
25,13,13,17
26,15,10,7
26,16,17,10
33,16,8,17
21,11,13,6
17,20,9,9
23,23,7,12
33,12,3,15
22,17,8,10
20,1,2,11
30,19,15,9
22,15,10,12
19,15,7,10
21,20,10,9
16,17,10,13
19,19,17,8
31,21,8,11
20,14,14,7
37,26,15,9
20,16,13,10
38,24,11,12
22,11,19,8
35,14,23,12
29,25,11,13
42,20,13,10
47,11,8,12
26,12,10,4
36,17,7,7
28,23,4,15
39,26,7,13
34,29,15,7
58,25,16,10
34,35,13,19
60,25,17,20
28,31,17,16
40,23,13,34
46,31,23,20
33,27,8,15
72,29,16,29
57,28,27,34
36,34,12,19
53,21,27,30
32,39,21,34
102,30,43,32
52,52,23,51
76,31,26,36
70,50,36,33
60,44,27,46
94,43,24,32
68,42,28,61
109,61,33,56
80,65,36,63
88,57,37,68
105,68,43,56
93,62,53,63
99,60,39,76
144,61,51,75
84,75,36,90
79,64,50,93
127,78,47,68
104,87,49,94
123,69,55,74
83,76,41,93
85,83,49,91
158,81,49,99
115,68,53,92
89,79,46,86
160,85,54,105
136,110,68,112
150,101,48,100
110,98,69,100
146,105,65,157
102,104,68,118
102,100,56,149
106,95,75,149
133,98,65,148
130,125,91,155
169,127,59,162
134,142,81,172
139,122,96,203
120,154,102,164
142,144,84,175
135,137,87,186
111,147,89,181
113,139,85,194
120,143,84,165
116,131,94,161
197,134,85,162
138,147,86,175
121,120,78,169
119,109,84,133
119,144,78,152
127,125,73,156
114,116,76,144
155,171,82,162
107,142,83,152
123,131,65,140
128,122,85,166
128,130,74,154
117,124,94,153
144,133,76,155
137,142,82,148
129,179,105,161
148,163,92,165
149,175,87,175
132,183,83,198
156,156,64,180
155,174,76,189
149,150,104,190
160,152,75,194
159,126,88,170
177,128,59,179
150,158,77,212
194,145,66,198
154,141,84,166
171,162,116,157
134,134,72,167
148,156,92,170
142,145,103,182
141,146,115,152
126,154,103,162
155,135,95,181
132,126,89,170
159,133,103,193
126,128,84,137
142,149,106,170
138,115,100,182
120,135,107,172
105,139,101,139
103,148,95,176
128,159,97,177
123,151,97,160
155,130,98,144
162,110,81,131
110,91,81,147
118,153,110,123
92,122,120,104
112,125,83,130
85,149,76,155
92,126,89,160
93,133,94,135
119,122,67,145
93,108,66,94
113,98,61,113
113,133,101,135
104,103,103,132
122,129,84,154
104,105,62,111
106,104,82,103
100,94,56,116
118,105,62,122
107,88,88,99
101,112,56,144
104,99,74,148
123,118,74,123
92,117,93,128
105,92,67,113
112,108,84,101
113,100,76,94
96,108,81,112
108,101,76,136
103,114,86,124
111,111,74,158
105,108,70,124
117,98,75,110
109,99,82,116
99,122,88,119
161,104,79,141
171,111,65,135
160,124,84,133
186,108,69,123
169,90,94,114
132,103,63,102
161,97,68,112
148,96,34,127
170,127,80,119
187,87,70,138
152,101,70,130
165,95,81,121
187,93,46,111
134,96,73,101
170,99,96,109
187,94,87,117
168,120,70,119
148,108,84,125
174,108,64,153
139,108,81,116
113,110,89,113
172,125,73,124
149,113,69,139
161,96,71,127
117,105,63,124
132,77,70,130
143,101,80,113
118,97,91,132
139,97,65,145
134,121,70,140
109,124,71,66
152,90,71,149
133,107,59,120
130,114,66,115
144,91,100,115
164,114,69,123
149,104,66,154
181,105,70,86
149,107,64,133
141,101,77,116
153,110,84,140
132,113,89,130
144,106,71,134
179,103,69,146
161,134,71,116
141,113,75,89
151,122,78,115
141,111,70,141
160,136,70,135
147,103,71,142
147,103,71,131
176,109,75,145
185,118,73,156
116,107,90,137
142,119,69,113
149,133,67,117
153,91,63,129
121,121,82,139
175,108,73,115
165,129,87,157
149,128,80,130
161,119,71,125
198,123,91,136
173,127,91,119
171,111,69,127
170,128,85,126
176,121,91,167
199,115,71,139
171,102,74,163
146,102,83,133
185,104,85,127
178,138,66,121
180,139,76,131
160,116,88,152
154,119,83,134
171,95,52,112
174,134,78,155
129,109,82,123
209,118,83,132
133,89,77,69
172,128,69,127
121,87,41,74
161,102,89,115
142,118,68,97
169,93,84,142
140,96,78,106
158,104,85,59
159,111,69,87
154,102,68,75
152,107,78,125
181,80,67,150
171,102,70,86
182,97,77,124
157,128,86,68
166,127,106,75
178,131,95,71
187,121,82,146
185,143,92,76
203,134,105,111
215,116,97,98
218,130,87,100
193,114,87,110
161,137,94,149
206,130,83,76
197,132,95,138
157,120,91,95
205,132,78,171
200,136,76,85
170,120,88,102
204,135,42,119
195,131,76,91
212,141,107,130
194,109,74,109
217,151,95,106
219,128,77,140
205,149,90,89
184,132,96,79
200,145,58,73
194,139,106,107
152,112,74,108
159,133,95,86
196,134,86,96
183,122,95,91
182,144,82,86
174,96,119,92
183,134,99,109
190,150,91,88
158,155,96,133
227,148,100,106
214,142,93,98
199,115,92,102
155,144,40,98
194,136,45,98
189,127,158,105
163,133,95,195
153,124,69,90
154,137,95,93
163,122,92,90
165,133,81,84
141,122,80,79
150,106,78,79
141,135,63,80
131,90,69,77
164,102,70,74
158,114,79,84
155,114,72,82
148,96,61,74
146,141,63,58
162,105,60,79
141,99,68,89
150,104,43,95
141,101,45,131
162,99,69,95
155,108,59,108
150,105,51,79
161,83,54,55
154,84,53,81
153,88,87,79
147,116,31,107
160,89,81,100
155,101,60,107
197,109,43,100
166,114,78,88
164,103,83,112
148,119,74,71
170,123,70,87
132,122,92,114
160,93,70,92
143,117,88,111
139,117,42,86
157,118,65,76
165,124,88,73
155,111,85,61
149,106,83,64
169,113,81,80
166,105,88,78
154,84,81,85
143,125,49,108
142,103,33,103
153,124,80,46
136,114,64,75
125,98,50,96
106,90,90,84
133,118,43,75
138,105,59,79
131,110,61,62
110,111,53,76
119,88,31,68
124,102,78,84
131,105,49,68
124,78,66,94
126,103,30,82
112,93,35,101
104,106,49,105
136,109,59,124
106,115,58,92
96,93,70,94
120,99,52,110
101,80,41,72
115,105,35,109
118,109,60,83
97,105,48,110
142,79,39,107
95,91,46,97
129,73,60,112
94,91,38,72
101,94,49,110
102,75,49,88
120,89,32,87
84,84,52,88
113,81,32,89
58,83,64,96
104,76,51,92
63,78,64,89
142,97,17,67
54,92,48,53
107,72,49,69
79,87,47,88
116,87,72,78
84,86,48,53
59,87,27,61
70,75,25,67
98,65,52,76
62,75,62,83
113,79,62,87
70,88,64,106
105,82,37,110
93,70,37,105
79,58,5,128
76,85,17,111
112,63,39,86
37,76,46,93
76,64,48,125
95,68,48,119
56,42,48,39
103,38,27,94
45,66,28,96
52,76,35,105
51,53,41,90
41,59,25,74
36,44,36,65
42,49,43,106
54,50,42,77
56,48,30,67
42,57,44,85
71,53,57,110
68,52,41,82
62,51,11,62
28,48,34,50
42,64,32,66
71,36,31,98
50,45,62,70
50,41,26,68
65,32,17,74
39,33,32,38
27,39,18,66
46,30,18,65
85,44,13,55
37,45,26,48
27,33,23,75
54,48,25,67
52,44,32,32
19,39,15,50
56,33,20,80
62,28,26,40
29,25,24,44
31,30,14,60
41,32,16,44
29,39,27,41
42,30,17,60
39,19,20,56
53,33,18,50
36,37,18,52
43,29,19,64
49,20,25,45
24,28,11,31
37,28,31,58
13,16,12,39
34,34,16,45
34,39,26,51
45,31,14,60
42,22,36,29
8,15,6,22
27,29,12,27
26,24,16,42
27,25,30,14
51,24,21,53
9,27,31,33
40,21,22,56
33,25,26,46
32,41,34,35
28,21,19,42
21,15,27,40
26,25,17,30
37,22,37,59
33,23,32,36
37,30,24,32
23,18,23,37
31,17,27,57
17,17,25,23
27,26,21,34
32,16,24,36
14,13,8,32
25,16,22,20
27,23,30,38
17,33,28,26
23,12,25,51
24,21,26,34
15,20,15,43
40,20,24,24
28,19,24,32
16,22,14,28
30,22,20,50
31,17,28,28
25,22,21,14
18,24,21,32
14,20,15,46
29,17,26,21
21,16,19,36
31,24,19,24
28,26,20,44
30,23,24,44
32,29,17,40
30,28,26,25
15,21,23,27
33,36,26,32
50,31,28,48
42,21,25,35
43,24,24,19
36,20,25,36
46,17,18,58
39,32,33,25
52,26,30,30
45,21,30,36
51,40,17,36
39,25,20,21
48,12,17,28
42,18,14,10
36,27,17,27
36,20,13,14
43,12,14,23
45,10,24,16
40,29,15,20
44,22,12,16
43,23,20,27
45,28,34,17
52,29,21,16
37,30,23,22
44,39,24,19
49,34,31,17
59,30,16,23
65,26,37,24
54,41,31,15
60,31,42,38
89,28,24,47
66,41,42,20
79,48,41,48
66,46,36,21
91,43,37,46
81,51,36,24
88,42,42,52
87,45,38,38
97,50,42,41
105,63,50,56
106,50,42,59
104,49,43,35
128,55,43,67
151,68,54,23
108,58,59,63
119,75,67,67
140,64,66,80
118,77,67,44
125,78,64,85
115,70,57,96
138,61,58,78
135,69,59,81
118,93,76,100
116,84,51,94
166,101,80,117
132,76,67,46
138,91,66,111
165,107,100,106
152,102,90,133
163,101,83,48
145,97,69,141
154,97,88,122
183,119,86,152
186,114,83,160
202,122,116,170
185,118,108,157
169,128,82,146
183,117,97,75
200,124,106,174
189,120,103,155
196,174,119,198
180,139,107,80
211,152,110,84
165,178,118,87
193,139,127,177
173,136,108,172
178,162,118,184
215,152,86,163
161,156,102,163
178,164,90,160
163,142,102,152
183,146,90,148
183,135,105,156
171,135,108,149
178,115,98,73
170,139,104,77
175,119,101,168
183,136,110,183
170,147,102,193
158,151,117,155
166,129,106,143
180,163,114,157
195,140,122,177
184,166,124,112
195,156,104,110
196,157,118,95
171,151,109,197
195,165,106,91
203,134,113,182
200,149,84,89
170,104,104,184
206,139,94,106
191,122,103,145
170,135,90,100
190,157,50,76
204,143,90,85
178,135,98,107
183,162,97,86
173,158,73,95
146,142,96,134
173,154,90,79
171,134,84,98
154,131,94,91
183,154,99,119
159,147,106,138
229,136,89,117
193,127,105,129
154,136,100,114
171,145,96,132
186,147,78,105
166,143,90,83
185,132,90,78
161,141,72,89
207,116,82,114
168,150,75,98
164,119,80,92
153,137,74,102
171,110,72,88
156,86,67,89
151,122,62,71
153,99,75,67
177,117,59,88
148,97,68,100
167,92,86,78
115,109,76,92
187,90,69,86
146,110,62,73
160,101,58,88
137,100,71,79
125,95,69,96
119,105,54,83
157,102,50,94
128,115,74,61
156,112,65,88
142,122,86,78
148,76,77,52
143,123,61,63
159,116,87,71
173,87,84,71
174,129,62,74
146,121,85,82
154,105,85,91
141,112,89,83
139,101,76,87
180,60,81,66
124,91,77,100
162,114,65,72
154,101,80,85
149,100,59,76
161,137,93,73
147,107,91,81
145,88,86,76
171,112,91,68
139,99,80,65
170,116,70,69
149,103,73,85
147,81,60,78
157,88,98,88
115,82,77,116
170,116,34,87
155,99,79,73
145,139,85,64
153,112,81,97
113,112,44,56
128,92,65,117
145,104,57,140
128,107,58,114
142,97,76,120
124,95,56,136
152,132,89,105
181,102,84,110
124,107,71,117
168,86,71,94
173,117,88,167
141,90,77,135
135,119,41,125
161,96,36,123
142,122,65,114
131,107,75,107
157,108,70,130
132,100,47,132
154,94,66,120
140,109,72,116
130,110,84,115
117,118,47,120
167,105,38,114
139,116,70,91
144,115,71,106
140,122,79,133
200,99,60,123
152,115,73,132
153,128,41,147
155,102,36,100
153,133,62,110
161,107,42,119
160,99,43,120
177,130,53,123
150,96,54,133
148,110,48,153
191,131,27,167
157,112,72,123
91,126,58,144
159,108,58,70
159,120,39,144
150,131,42,115
155,112,49,122
135,129,58,135
149,137,59,130
163,116,63,137
